Type,AGB,Mean_AGB_Carbon_Secure,Low_AGB_Carbon_Secure,Hi_AGB_Carbon_Secure,Mean_AGB_Carbon_Restor,Low_AGB_Carbon_Restor,Hi_AGB_Carbon_Restor,Mean_SOC_Carbon_Secure,Low_SOC_Carbon_Secure,Hi_SOC_Carbon_Secure,Mean_SOC_Carbon_Restor,Low_SOC_Carbon_Restor,Hi_SOC_Carbon_Restor,typology_class,total_AGB_MgC,total_SOC_MgC,total_carbon_MgC,AGB_ha,carbon_density,restoration_efficiency,AGB_uncertainty,SOC_uncertainty
OpenCoast_62058,36.8793545117453,4.98977666543914,4.53409123913119,5.44546209174708,6.81936144276682,4.08068211521807,11.0724395865524,87.5706782915137,85.0846205811248,90.0567360019026,10.4562003930166,0.0,20.1619558213215,OpenCoast,11.80913810820596,98.0268786845303,109.83601679273626,36.8793545117453,2.9782521480346356,0.468434495790362,0.9113708526158906,4.972115420777811
OpenCoast_62062,612.229941508524,107.328366571456,101.407271414991,113.24946172792,88.7137829989886,57.3240231682126,151.877641066646,2213.36376176267,2180.56943445539,2246.15808906996,350.350392545837,170.263640772545,513.178226901272,OpenCoast,196.04214957044462,2563.714154308507,2759.7563038789517,612.229941508524,4.5077120813120635,0.7171556726921573,11.842190312929006,65.58865461457026
OpenCoast_62064,1957.02041120535,150.044754927114,149.000962685639,151.088547168589,476.61275094495,350.590500436798,657.679558263268,2761.06087051473,2740.2853295058,2781.83641152366,1553.09673966453,1084.69627626271,1970.46745816259,OpenCoast,626.657505872064,4314.15761017926,4940.8151160513235,1957.02041120535,2.524662025884657,1.0371427293184745,2.0875844829500068,41.55108201786015
OpenCoast_62065,99.9841061495503,13.5278495620342,13.3463872847773,13.709311839291,18.4880610681133,12.0117485562996,27.8756007398917,599.192736840565,596.98882804251,601.39664563862,71.5454014137988,0.0,134.641040068348,OpenCoast,32.0159106301475,670.7381382543638,702.7540488845112,99.9841061495503,7.028657613174772,0.9004777454053086,0.3629245545137003,4.407817596110021
OpenCoast_62066,8.82069593724775,1.19344016030962,0.985962068331108,1.40091825228813,1.63103488575648,0.887365861497997,2.84853377965254,4.8116431059636,4.47311081836604,5.15017539356117,0.574524549965803,0.0,1.15302434184205,OpenCoast,2.8244750460661,5.386167655929403,8.210642701995504,8.82069593724775,0.9308384236808194,0.25004369852595393,0.41495618395702205,0.6770645751951303
OpenCoast_62067,5492.40625374,647.183549524861,643.181689421573,651.185409628148,1111.53985698523,760.020497927693,1616.89150825473,7777.0897267526,7738.74085141861,7815.4386020866,1732.00567683839,714.163173500895,2632.4381225707,OpenCoast,1758.723406510091,9509.095403590989,11267.81881010108,5492.40625374,2.0515268335127925,0.5177230893813318,8.003720206575053,76.69775066799048
OpenCoast_62068,2624.93596751718,202.480411831606,199.731391726014,205.229431937198,638.05033432707,465.899430646687,886.696739869097,4487.89214655721,4471.94505745269,4503.83923566172,2502.3866705895,1750.51454315934,3166.02287360077,OpenCoast,840.530746158676,6990.278817146711,7830.809563305387,2624.93596751718,2.9832383190330662,1.1963861380919631,5.498040211183991,31.894178209029633
OpenCoast_62069,4113.40728565551,317.025066304454,315.46935983625,318.580772772657,1000.1290806353,736.775209326618,1377.8869709861,7742.97717538155,7711.36416377082,7774.59018699228,4322.74615436961,3023.34137040278,5471.12700945311,OpenCoast,1317.1541469397541,12065.72332975116,13382.877476690914,4113.40728565551,3.2534773600854905,1.2940306819524339,3.111412936406964,63.22602322146031
OpenCoast_62070,209.43231707843,16.0571757504032,15.6732475693696,16.4411039314369,51.0051465012808,36.8782295749873,71.567158289784,167.849960251389,164.546752309174,171.153168193603,94.4156026414061,65.1330894557147,121.233494137136,OpenCoast,67.062322251684,262.2655628927951,329.3278851444791,209.43231707843,1.572478831054281,0.6943567791795403,0.7678563620672989,6.606415884428998
OpenCoast_62071,3276.86245219747,285.390760435784,283.843561888921,286.937958982647,763.893365382369,554.716950146133,1065.21007924299,3319.9789562162,3303.46565179759,3336.49226063482,1544.63930382728,1023.14151934481,2006.40501387823,OpenCoast,1049.284125818153,4864.61826004348,5913.902385861633,3276.86245219747,1.8047453843830885,0.7044948339719119,3.094397093726002,33.026608837230015
OpenCoast_62072,179152.286222909,14029.78187112,13998.9582103426,14060.6055318974,43336.5717003175,31954.5371259046,59626.821842108,258687.285940058,258223.737952992,259150.833927123,141079.754335106,98261.5433927057,178711.008514163,OpenCoast,57366.3535714375,399767.040275164,457133.3938466015,179152.286222909,2.551647000908581,1.0293830456953519,61.64732155479942,927.0959741309925
OpenCoast_62073,43897.6377162885,3382.73180340006,3376.68756553623,3388.77604126388,10673.7307697327,7887.91463393534,14659.4443498636,49372.5334130659,49273.8539712422,49471.2128548895,27569.6968057303,19323.8262675163,34820.4273790941,OpenCoast,14056.46257313276,76942.2302187962,90998.69279192896,43897.6377162885,2.072974709483361,0.8711955714480858,12.088475727649893,197.35888364729908
OpenCoast_62074,12.7527970566734,0.977756950335153,0.977296563718785,0.978217336951521,3.10581619518225,2.29952132639714,4.25812252555368,16.3061277101564,16.29934687019,16.3129085501227,9.17219683696295,6.45182480278356,11.5549768896702,OpenCoast,4.083573145517403,25.47832454711935,29.56189769263675,12.7527970566734,2.3180716795902696,0.9627702046524962,0.000920773232735983,0.013561679932699633
OpenCoast_62075,81.4130010448356,6.24193479010755,5.92123911896676,6.56263046124834,19.8273222744593,13.9323273387453,28.5667443607281,190.385177506934,185.055746366441,195.714608647427,107.091662347651,73.2512329367163,138.631181125261,OpenCoast,26.069257064566848,297.476839854585,323.54609691915186,81.4130010448356,3.9741330348572856,1.5589522925486279,0.6413913422815805,10.658862280986
OpenCoast_62077,44.9343734887258,5.17576296576797,3.83218818802038,6.51933774351556,9.21267276905693,4.72049800301718,16.709406223072,173.414692993187,157.885733015245,188.943652971129,41.6283530692046,17.0167354266588,67.2240702559059,OpenCoast,14.388435734824899,215.0430460623916,229.4314817972165,44.9343734887258,5.105923683453197,1.131450644371791,2.6871495554951803,31.057919955884017
OpenCoast_62078,2515.21873595383,192.84182048558,190.99475024501,194.68889072615,612.556370954196,449.399412341201,847.469289043242,4280.46068175082,4239.61588571074,4321.3054777909,2407.75913348484,1678.18128809384,3060.92471343522,OpenCoast,805.398191439776,6688.21981523566,7493.618006675436,2515.21873595383,2.979310665731694,1.2008162396634108,3.694140481139982,81.68959208015985
OpenCoast_62079,57.2235709878838,8.16801556180695,7.73616795382382,8.59986316979008,10.1555441042233,6.46233222240989,16.1269344974774,389.819157040313,384.193090091523,395.445223989104,59.2667320222528,16.0412789442534,98.2817316414044,OpenCoast,18.32355966603025,449.0858890625658,467.40944872859603,57.2235709878838,8.16812793503507,1.2131762301443088,0.8636952159662599,11.252133897581018
OpenCoast_62080,2697.08522101312,220.92835988846,219.907707578657,221.949012198263,642.705298732152,470.228875999581,890.07547706075,2721.25305553459,2709.89686635062,2732.60924471857,1385.32170562442,943.333896207687,1775.98265296933,OpenCoast,863.633658620612,4106.57476115901,4970.208419779622,2697.08522101312,1.8428073318026772,0.7519328601692362,2.041304619605995,22.71237836795035
OpenCoast_62082,612.411372049441,82.8592586382894,78.5086972963457,87.209819980233,113.240986805662,70.6578275667111,177.326633959807,1859.07846319509,1829.91372785838,1888.24319853181,221.979517993444,0.0,422.741014596673,OpenCoast,196.1002454439514,2081.057981188534,2277.1582266324854,612.411372049441,3.7183473896181125,0.5473779882259324,8.701122683887291,58.32947067343002
OpenCoast_62084,12588.671678103,1203.6385625549,1192.39399415149,1214.88313095831,2827.37999549045,2034.08317798397,3999.89997142046,24485.2603084098,24368.5556079402,24601.9650088795,10329.9838060217,6713.22288631438,13530.7035966248,OpenCoast,4031.01855804535,34815.2441144315,38846.26267247685,12588.671678103,3.0858110899855187,1.0451749110589916,22.489136806819943,233.40940093929748
OpenCoast_62085,1100.66189855716,91.3845291294486,90.8198934655309,91.9491647933663,261.058417407541,190.517847201447,362.564534208252,2160.92149438814,2146.80526236618,2175.0377264101,1083.46123169033,733.500884831008,1394.50681903242,OpenCoast,352.4429465369896,3244.38272607847,3596.8256726154596,1100.66189855716,3.267875155241115,1.2215555484026297,1.1292713278353972,28.232464043919663
OpenCoast_62086,2452.89355334651,217.962026982658,213.81974205097,222.104311914346,567.479017734429,405.547007699296,803.719528441117,3881.14146040813,3817.96550174229,3944.31741907397,1751.82969579663,1136.3263295415,2310.95717619538,OpenCoast,785.441044717087,5632.97115620476,6418.412200921846,2452.89355334651,2.6166696847342337,0.9455398952664701,8.284569863375992,126.35191733167994
OpenCoast_62087,1573.24731284903,130.804023444314,129.881183778973,131.726863109656,372.965498603075,271.70016279228,518.504899065474,3063.27144803733,3042.6305312099,3083.91236486477,1522.68559320031,1026.55280530697,1963.85250071542,OpenCoast,503.769522047389,4585.95704123764,5089.7265632850285,1573.24731284903,3.2351725769471837,1.204928860403077,1.845679330682998,41.2818336548703
OpenCoast_62088,15.0749969519299,2.03964708759611,1.78305242373359,2.29624175145864,2.78751768638136,1.60474718136023,4.66902489463256,34.4536991706717,31.8215863533491,37.0858119879943,4.1138745278414,0.0,8.30279372865544,OpenCoast,4.82716477397747,38.5675736985131,43.39473847249057,15.0749969519299,2.878590198781777,0.4578038878700565,0.5131893277250499,5.2642256346451965
OpenCoast_62089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OpenCoast,0.0,0.0,0.0,0.0,,,0.0,0.0
OpenCoast_62090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OpenCoast,0.0,0.0,0.0,0.0,,,0.0,0.0
OpenCoast_62091,1995.97226745939,174.070901226105,172.489949709795,175.651852742415,465.059378537066,335.954508489844,650.954986356983,4605.29249155496,4549.41902663769,4661.16595647224,2112.40009337742,1378.91118804897,2772.62017346091,OpenCoast,639.130279763171,6717.69258493238,7356.82286469555,1995.97226745939,3.685834209540305,1.291330302497265,3.161903032619989,111.74692983455043
OpenCoast_62092,265.480908375802,24.4198078140854,24.1831780954994,24.6564375326715,60.58983385693,43.4026788973385,85.355373849683,337.773888271612,335.449186619341,340.098589923884,140.546283735951,88.9093135646228,186.464051645813,OpenCoast,85.0096416710154,478.320172007563,563.3298136785784,265.480908375802,2.121922126622965,0.7576293106100208,0.47325943717209995,4.649403304543
OpenCoast_62093,3675.7957264661,305.189869913261,303.495565917508,306.884173909014,871.83667965845,636.659212507593,1210.07426026379,4072.56135518373,4050.84309384902,4094.27961651844,2041.93551384484,1384.05520320688,2625.01232734198,OpenCoast,1177.026549571711,6114.49686902857,7291.523418600281,3675.7957264661,1.9836584949758163,0.7926915449963219,3.388607991506035,43.4365226694199
OpenCoast_62097,10283.9794226921,1206.10028168846,1202.75964012678,1209.44092325014,2086.93276925179,1433.62045550632,3022.89736994698,24129.0352371178,24063.0228775861,24195.0475966496,5460.11538205569,2297.63618499126,8244.26260606245,OpenCoast,3293.03305094025,29589.15061917349,32882.18367011374,10283.9794226921,3.197418267636515,0.7338645713987478,6.681283123360117,132.02471906350183
OpenCoast_62099,2420.39146228858,200.957564153104,197.71245721801,204.202671088198,574.075985986321,414.752212062212,805.191069364829,2546.33659113023,2513.5218520151,2579.15133024537,1276.70393694949,858.797271841544,1653.60079674569,OpenCoast,775.033550139425,3823.04052807972,4598.074078219145,2420.39146228858,1.8997233091673016,0.7646613995183335,6.4902138701880006,65.6294782302698
OpenCoast_62100,109006.885185709,9217.94800403395,9206.29806700553,9229.59794106236,25687.1467012819,18837.3451575492,35564.4585089344,199066.944615595,198833.251203186,199300.638028004,98808.1893786358,67305.5951485347,126452.015206372,OpenCoast,34905.09470531585,297875.1339942308,332780.22869954666,109006.885185709,3.0528367830399645,1.1420869045824205,23.29987405683096,467.3868248180079
OpenCoast_62102,45.0342322995899,7.89482882951614,7.12318757968034,8.66647007935194,6.52558269513553,4.02663205657218,11.6225102701935,826.687014873357,808.02781343162,845.346216315093,130.85518303723,63.0925826926061,193.135681106891,OpenCoast,14.42041152465167,957.542197910587,971.9626094352386,45.0342322995899,21.582750716594088,3.0505852707433982,1.5432824996716006,37.31840288347303
OpenCoast_62103,8371.14270642732,808.700706721735,805.830786670717,811.570626772753,1871.82289930336,1338.50195101913,2636.22232373137,14421.3222880938,14357.4467418436,14485.1978343439,5438.92471557559,3305.79107310628,7324.84823816894,OpenCoast,2680.523606025095,19860.24700366939,22540.770609694482,8371.14270642732,2.6926754685937677,0.8733273187740302,5.739840102036055,127.75109250030073
OpenCoast_62104,16999.0029109831,1303.31355318507,1300.72901017343,1305.89809619671,4139.93716894082,3060.5388474669,5684.49759520921,24866.8410129816,24813.7520975727,24919.9299283905,13987.5980698021,9822.11020528919,17651.6170326099,OpenCoast,5443.25072212589,38854.4390827837,44297.68980490959,16999.0029109831,2.6058993010871676,1.0663881483913784,5.169086023279988,106.17783081779999
OpenCoast_62106,3327.84917169616,583.396190840085,570.784785622298,596.007596057872,482.214392428742,322.656154913945,799.299408279266,13651.3472361267,13570.5619307038,13732.1325415497,2160.85351426719,1059.61921924674,3137.37107977276,OpenCoast,1065.610583268827,15812.20075039389,16877.811333662718,3327.84917169616,5.0716875864480135,0.7942270729021039,25.222810435573933,161.57061084589986
OpenCoast_62109,2378.64828586046,182.370964076922,180.961299041726,183.780629112117,579.296003538456,425.791291862885,799.986267899803,2307.67974165399,2290.07423576511,2325.28524754286,1298.06985468037,906.487718323692,1647.07705034286,OpenCoast,761.6669676153781,3605.74959633436,4367.416563949738,2378.64828586046,1.8360917794830076,0.7892574406138828,2.819330070391004,35.21101177774972
OpenCoast_62111,21242.4072865684,6610.42472350721,6456.80410460317,6764.04534241124,191.606513724847,0.0,2156.65213816011,56940.4366848903,56543.914327353,57336.9590424275,0.0,0.0,0.0,OpenCoast,6802.031237232057,56940.4366848903,63742.467922122356,21242.4072865684,3.0007177182045086,0.009020000000000002,307.24123780806985,793.0447150745022
OpenCoast_62112,42.9539628131004,13.3668436878087,12.6632864951454,14.0704008804721,0.387444744574166,0.0,4.48621477348386,464.20421054961,455.717386373006,472.691034726214,0.0,0.0,0.0,OpenCoast,13.754288432382866,464.20421054961,477.9584989819929,42.9539628131004,11.127227098036734,0.00902000000000001,1.4071143853267003,16.973648353208034
OpenCoast_62113,150.530728025456,20.3668075018443,19.7432083498613,20.9904066538272,27.8346369191871,17.7688875148751,42.6804935294487,262.782521798414,260.957420603297,264.607622993532,31.3770175281689,0.0,59.2405126104922,OpenCoast,48.2014444210314,294.1595393265829,342.3609837476143,150.530728025456,2.2743594496514903,0.3933526079628261,1.2471983039659023,3.6502023902349947
OpenCoast_62114,22208.0295041069,1714.46765765511,1703.47194203811,1725.4633732721,5396.76546985497,3968.93149031892,7447.38908245579,33925.4825542566,33712.6293537265,34138.3357547867,18893.9588634069,13176.6907470017,23973.2470666677,OpenCoast,7111.2331275100805,52819.441417663504,59930.674545173584,22208.0295041069,2.698603878119429,1.0937811627443048,21.991431233989942,425.7064010601971
OpenCoast_62116,1618.09054588582,503.533596974207,500.284046770729,506.783147177685,14.5951767238901,0.0,161.583032433465,5781.74055319032,5754.58427705377,5808.89682932687,0.0,0.0,0.0,OpenCoast,518.1287736980971,5781.74055319032,6299.869326888416,1618.09054588582,3.8933972779870407,0.009020000000000004,6.499100406956018,54.312552273099755
OpenCoast_62120,5.01972104545932,0.384862012555366,0.343125751613791,0.426598273496941,1.22250286341116,0.807354709679509,1.8569571905161,5.79291088150081,5.14413777507197,6.44168398792964,3.2585123708442,2.03622120263266,4.56285949145016,OpenCoast,1.607364875966526,9.05142325234501,10.658788128311537,5.01972104545932,2.123382560860257,0.8926821219096913,0.08347252188315002,1.2975462128576698
OpenCoast_62121,2616.31192032182,217.224229536601,215.517772551812,218.930686521391,620.545010469648,452.103393798912,863.265072183097,2229.71591507457,2205.96332223168,2253.46850791746,1117.95396451932,753.713472352059,1444.79204319474,OpenCoast,837.769240006249,3347.66987959389,4185.439119600139,2616.31192032182,1.5997477544976015,0.6644845981419232,3.412913969579023,47.50518568577991
OpenCoast_62122,38274.6428764746,2984.72649915331,2974.96728003017,2994.48571827645,9271.19689632261,6832.12353368184,12765.1721906126,57549.134035159,57385.2166199275,57713.0514503905,31581.9868267857,22011.791910254,40014.5412999443,OpenCoast,12255.92339547592,89131.1208619447,101387.04425742062,38274.6428764746,2.6489350817623927,1.0673694292839135,19.518438246279857,327.83483046299807
