"Type","Mean_SOC_Carbon_Secure","Low_SOC_Carbon_Secure","Hi_SOC_Carbon_Secure","Mean_SOC_Carbon_Restor","Low_SOC_Carbon_Restor","Hi_SOC_Carbon_Restor"
"OpenCoast_62457",284.716574053138,276.322192598789,293.110955507486,33.9960088421657,0,65.6218557106312
"OpenCoast_62459",3745.51795589871,3673.29350134026,3817.74241045717,447.226024584921,0,854.718450102351
"OpenCoast_62460",2804.25104410053,2792.83447119211,2815.66761700894,179.163380206943,13.6377286108604,325.268398018926
"OpenCoast_62462",75.8981393224755,73.723974733898,78.072303911053,9.06246439671349,0,17.4788740099372
"OpenCoast_62464",23.9843149036092,23.8362483288363,24.1323814783821,2.8637987944608,0,5.40277197277211
"OpenCoast_62465",1868.38098499162,1851.66702117985,1885.0949488034,173.245383571339,11.8821565873381,317.156388621934
"OpenCoast_62466",87126.2505486723,86947.0191355182,87305.4819618263,4531.40715895857,0,8513.86673405208
"OpenCoast_62467",6341.56911253054,6306.3560786006,6376.78214646049,757.2022820932,0,1427.63779398369
"OpenCoast_62468",57.1858905769348,55.2353924690964,59.1363886847731,3.89079974568917,0.731773319259018,6.85855319787456
"OpenCoast_62469",201.464293248053,185.269806067013,217.658780429094,24.0554379997676,0,48.7295777080062
"OpenCoast_62470",28412.7382079388,28329.4624281633,28496.0139877143,3392.5657561718,0,6379.70462411514
"OpenCoast_62471",20367.653539158,20260.7470732991,20474.560005017,9193.34187315151,6030.12791631152,11995.9491962353
"OpenCoast_62472",1390.51008937298,1381.79105446558,1399.22912428038,493.659657082666,297.172597347169,668.108274598005
"OpenCoast_62474",18.996332855003,18.5183818899883,19.4742838200177,6.74408854326087,3.98262503374144,9.29864161362089
"OpenCoast_62475",1613.21760386423,1592.82789324814,1633.60731448031,103.06834672513,7.77795990274158,188.715752869108
"OpenCoast_62477",207.040321453821,202.546189576786,211.534453330857,19.1977868502881,1.29973991716207,35.5894557619583
"OpenCoast_62478",1009.14247942741,998.623566837603,1019.66139201721,0,0,0
"OpenCoast_62479",1006.64927641231,995.359042938445,1017.93950988618,0.925893551957045,0,1.75552135666295
"OpenCoast_62482",2336.93182500854,2329.08495632686,2344.77869369021,279.036635821915,0,524.950453811242
"OpenCoast_62483",353.40047070262,350.627713447767,356.173227957474,42.1970711286711,0,79.7402749158524
"OpenCoast_62484",8925.57032707302,8830.98430851203,9020.15634563402,1065.73974054603,0,2019.43798782851
"OpenCoast_62485",1053.5452366538,1050.54619031622,1056.54428299138,125.796446167618,0,236.539764848817
"OpenCoast_62486",248.919773106434,247.67249484489,250.167051367978,29.7217639530071,0,56.0075488137264
"OpenCoast_62487",1498.2374352181,1468.04767476916,1528.42719566704,676.258996778038,436.929360703,895.498364061225
"OpenCoast_62488",2078.14344658892,2066.3252510758,2089.96164210204,768.684386924269,509.859081106216,998.249786418783
"OpenCoast_62491",333.816955452006,324.861364949372,342.77254595464,0,0,0
"OpenCoast_62492",551.560603328628,543.820571568762,559.300635088494,192.262823751117,111.337032289854,265.358579443197
"OpenCoast_62494",2339.35424789205,2320.39366701232,2358.31482877178,0,0,0
"OpenCoast_62495",8577.19230453184,8551.62666410517,8602.75794495852,0,0,0
"OpenCoast_62496",2846.71052543324,2810.26155673774,2883.15949412873,1597.64627369604,1109.19533379813,2038.2201341373
"OpenCoast_62497",2120.59180642966,2111.2510508915,2129.93256196783,866.978022519852,545.888745426461,1150.86495706537
"OpenCoast_62498",1775.88223052956,1763.99568452093,1787.76877653819,0,0,0
"OpenCoast_62499",809.742533894267,798.767229282259,820.717838506275,287.475239958702,171.785547051045,391.878906393001
"OpenCoast_62500",2865.85962417509,2840.96843369596,2890.75081465423,342.192193931354,0,647.183018206171
"OpenCoast_62501",3979.5562582269,3927.91756376867,4031.19495268512,1796.2511545565,1169.05093719207,2361.8583178677
"OpenCoast_62502",546226.580198548,545882.995322576,546570.165074521,16950.0024120268,583.437181969217,31290.0952453326
"OpenCoast_62504",1598.18746898955,1571.4857906047,1624.8891473744,721.373414544788,467.715247701835,952.014971586254
"OpenCoast_62508",9893.28569511037,9766.92454559182,10019.6468446289,1181.28784419228,0,2243.20451745423
"OpenCoast_62509",6751.77767574368,6693.43724266099,6810.11810882637,0,0,0
"OpenCoast_62510",2496.11423332479,2432.57035538153,2559.65811126804,1404.06425624519,962.892432338523,1813.0911621482
"OpenCoast_62511",1693.18774169679,1672.97455331745,1713.40093007614,202.171670650363,0,383.597223151374
"OpenCoast_62513",35803.4751036155,35716.6718689672,35890.2783382639,3875.0804830081,0,7283.39131445216
"OpenCoast_62514",2730.02040250794,2709.5090976397,2750.53170737618,174.420790312705,13.230841327483,317.743840485298
"OpenCoast_62516",3888.6482414452,3849.77207461387,3927.52440827653,1755.21802937703,1145.79279700695,2301.118229506
"OpenCoast_62518",92805.8954989205,92578.9044982196,93032.8864996214,5393.34542592342,0,10137.256572557
"OpenCoast_62520",602.011735847965,591.454650729191,612.568820966739,38.4624827886502,2.88814038049057,70.7644886308895
"OpenCoast_62521",642.487626828081,628.050527162158,656.924726494005,76.7149405167859,0,147.072699961344
"OpenCoast_62522",409.882962550023,398.611837597065,421.154087502981,151.611590766569,98.3561833402016,201.160140659999
"OpenCoast_62524",6529.42952258865,6431.19287436172,6627.66617081558,0,0,0
"OpenCoast_62525",612.352345829956,601.799641561029,622.905050098884,73.1166980095471,0,139.45635449975
"OpenCoast_62526",21170.4667008995,21110.7323442361,21230.201057563,2527.81691951039,0,4753.03008751411
"OpenCoast_62531",7743.79600222884,7711.2725335011,7776.31947095659,3762.27917751721,2524.31779613616,4856.49118531814
"OpenCoast_62533",1009.83710042945,998.078258163511,1021.59594269538,188.280319103574,59.7768675241326,303.599118568265
"OpenCoast_62535",1417.62587247806,1397.6608758439,1437.59086911223,639.873379074293,415.980409531383,842.277784070392
"OpenCoast_62536",9504.71450976685,9452.56121633904,9556.86780319465,4075.1251259418,2612.19643951104,5371.89206420607
"OpenCoast_62537",1229.35991578707,1204.0488084353,1254.67102313884,554.895828783156,358.356397524737,735.105899607806
"OpenCoast_62539",3980.57595340167,3950.92600803537,4010.22589876798,1796.71141407192,1175.89885161406,2349.57264699509
"OpenCoast_62540",2474.51014535816,2457.42549094533,2491.59479977099,168.360120776856,32.5566331287843,288.97157675401
"OpenCoast_62541",9428.8274931016,8935.6321875755,9922.0227986277,0,0,0
"OpenCoast_62548",834.883002692063,720.922256543221,948.843748840905,62.1983936818483,0,132.540780061405
"OpenCoast_62552",88.667601398711,88.1708560307788,89.1643467666432,43.0719817936516,28.8571812497832,55.6778643462373
"OpenCoast_62553",9865.51093235732,9770.65839474279,9960.36346997185,0,0,0
"OpenCoast_62554",2199.85858772231,2180.49076062563,2219.226414819,262.669682116097,0,496.84173466097
"OpenCoast_62555",0,0,0,0,0,0
"OpenCoast_62557",2665.65501466238,2639.36587146714,2691.94415785761,1330.71630361643,914.872320361846,1703.23995424248
"OpenCoast_62559",1028.79907607124,1018.7710593373,1038.82709280518,70.6986460597556,0,133.852063524366
"OpenCoast_62560",86.1599640039778,83.8816750234307,88.438252984525,31.8697052489446,20.6975323593564,42.241668638597
"OpenCoast_62561",99.9169425096564,97.4696502056753,102.364234813638,35.4725679108934,20.9621483802,48.877193245286
"OpenCoast_62564",13900.4721240166,13824.8264284303,13976.1178196028,0,0,0
"OpenCoast_62566",824.074811493942,809.800759973682,838.348863014203,25.1477165409537,0,47.9687021633054
"OpenCoast_62571",3437.33323899922,3414.96697344358,3459.69950455486,410.427849432743,0,774.559590571984
"OpenCoast_62572",5884.9643002687,5852.2592587346,5917.66934180281,20.8655683936829,0,39.3403621763313
"OpenCoast_62573",1159.07312619517,1151.45021520545,1166.69603718489,0,0,0
"OpenCoast_62574",1168.59555436686,1146.69779826894,1190.49331046479,202.98947057166,55.6248359165759,337.206600735925
"OpenCoast_62576",55955.7386010746,55738.9800142498,56172.4971878994,0,0,0
"OpenCoast_62577",7767.96649365361,7689.70715170883,7846.22583559839,927.518387301924,0,1756.6177243877
"OpenCoast_62578",584.303497872714,555.924994023868,612.682001721559,17.8307825132436,0,35.0564803723022
"OpenCoast_62579",605.007310181496,599.434054812502,610.580565550489,156.120352063289,74.2431238440967,229.251494948538
"OpenCoast_62582",10.7314496922956,10.6053946483103,10.8575047362808,0.730143769947698,0.140503117601417,1.2592377635182
"OpenCoast_62584",14369.771304067,14255.4981237686,14484.0444843653,0,0,0
"OpenCoast_62585",104.108691713322,102.969883408166,105.247500018477,7.08332190258137,1.36417267981694,12.2064534861577
"OpenCoast_62586",2966.04314071398,2929.21438660243,3002.87189482553,354.154404861371,0,672.284752572879
"OpenCoast_62587",820.479757535986,807.036828739286,833.922686332686,46.5987000020438,0,88.8040946357784
"OpenCoast_62591",3185.53438765588,3174.59161567123,3196.47715964052,0,0,0
"OpenCoast_62592",8071.84739696469,7992.62369762206,8151.07109630732,963.802674264441,0,1824.86666335239
"OpenCoast_62593",5758.80457893136,5698.81447446651,5818.79468339622,687.618457185834,0,1302.71522762602
"OpenCoast_62595",407087.877161257,406765.723355027,407410.030967487,24079.904051897,10451.0769076622,36026.3726635582
"OpenCoast_62596",165194.043541461,165071.128072173,165316.959010749,26593.1150085947,11154.9503221951,40124.0739825291
"OpenCoast_62597",91621.1049361715,91532.5458009602,91709.6640713827,0,0,0
"OpenCoast_62598",230223.304475998,230080.959211015,230365.649740982,43418.6961544811,21777.169328895,62381.7896051653
"OpenCoast_62600",95.2869199824587,95.178784552873,95.3950554120444,11.3775426844727,0,21.3571019579204
"OpenCoast_62607",4964.7489247543,4929.39545448921,5000.1023950194,534.770393755627,0,1009.83457338252
"OpenCoast_62608",7676.24969253745,7292.42538812144,8060.07399695345,0,0,0
"OpenCoast_62609",247212.417713085,246276.530230484,248148.305195687,8923.16545288648,0,16794.2745701115
"OpenCoast_62610",7202.50562220634,7170.87504573527,7234.1361986774,860.000671308219,0,1619.58273104718
"OpenCoast_62612",119.542131434269,111.824330181943,127.259932686596,56.3617810699755,36.5705445428671,76.0848556692994
"OpenCoast_62614",7919.61978346156,7822.41691612697,8016.82265079614,945.62624280138,0,1794.81104122302
"OpenCoast_62616",867.884933261513,762.149713483201,973.620153039824,66.2081942257929,0,139.264498936138
"OpenCoast_62618",4883.35067482611,4813.48333013482,4953.21801951739,1733.6898437293,1035.20379501711,2365.07794706565
"OpenCoast_62619",2185.80815721214,2070.26437564796,2301.35193877633,166.748385029767,0,329.180351935757
"OpenCoast_62624",5983.62850442412,5926.5137865369,6040.74322231135,515.204559858297,0,975.229260170113
"OpenCoast_62625",18.472302717376,17.201570802534,19.7430346322179,1.04912435043979,0,2.10242789243112
"OpenCoast_62626",117.125514347852,105.274687822365,128.976340873338,52.8669094551489,31.3324988275101,75.5666364627016
"OpenCoast_62627",5334.42341206886,5271.09675801738,5397.75006612035,162.786880517487,0,308.848829761343
"OpenCoast_62630",1247.19136483333,1206.49631245328,1287.88641721338,38.059669434981,0,73.6903724606452
"OpenCoast_62631",4402.84957694046,4365.58306225743,4440.11609162349,134.358691212309,0,254.054863990408
"OpenCoast_62632",7081.68489482094,7032.96861355322,7130.40117608865,845.574315799515,0,1596.35847225865
"OpenCoast_62634",3334.60681586073,3296.46157625692,3372.75205546454,101.759871568911,0,192.982356101214
"OpenCoast_62635",38519.8101422833,38435.882661614,38603.7376229526,3316.64671620355,0,6232.26200755944
"OpenCoast_62636",289.74607215823,286.904286825506,292.587857490955,136.609616115528,93.8279351534712,174.929409735053
"OpenCoast_62637",3060.08923101299,3042.98424326541,3077.19421876056,1442.77232824628,995.164385340091,1839.76113343851
"OpenCoast_62638",249.417799314359,225.766339507472,273.069259121246,81.8000455729102,43.9152208961558,121.442277995584
"OpenCoast_62640",169693.555725935,169309.932289021,170077.179162849,0,0,0
"OpenCoast_62642",323.39468565132,313.378711658403,333.410659644237,24.6707568464495,0,47.6903321180766
"OpenCoast_62643",1812.35264745219,1773.59254931262,1851.11274559175,55.3063023097989,0,105.917094757824
"OpenCoast_62644",1388.58969573378,1288.69338569383,1488.48600577373,455.407355470791,250.6717999841,661.975397331147
"OpenCoast_62645",10526.6169093113,10488.4776469278,10564.7561716947,955.831308618973,35.3609943795009,1767.51112081987
"OpenCoast_62646",2012.76278737492,1846.21261181181,2179.31296293803,660.113625360047,359.118347074503,969.207341522784
"OpenCoast_62648",17589.618290822,17509.1362685577,17670.1003130863,0,0,0
"OpenCoast_62649",329.338973153339,325.698726363817,332.979219942861,39.3240564959211,0,74.5475865543719
"OpenCoast_62653",22298.2563574896,22163.9564962061,22432.556218773,680.46034463679,0,1283.54752477513
"OpenCoast_62655",913.264843274421,726.248558716152,1100.28112783269,299.517941403324,141.267143503822,489.328776990685
"OpenCoast_62656",6219.0022542083,6158.33160087316,6279.67290754344,0,0,0
"OpenCoast_62657",17080.2960660679,17015.2524748269,17145.3396573089,858.721713396942,0,1616.23465757855
"OpenCoast_62659",121.596678954548,118.797939772639,124.395418136458,3.71068108382876,0,7.11766548070869
"OpenCoast_62661",49402.6157773888,49186.915402161,49618.3161526167,0,0,0
"OpenCoast_62662",326.23633010032,292.700559010032,359.772101190607,153.814060311421,95.7235229004482,215.096832247587
"OpenCoast_62663",21.9872947647006,16.2096758208112,27.7649137085901,1.67734111572877,0,3.97143257928612
"OpenCoast_62664",310601.879758864,310159.055455657,311044.704062071,34788.0300131918,0,65320.5510343918
"OpenCoast_62665",10347.327272407,10284.8707683038,10409.7837765102,1235.50176386949,0,2330.54860668139
"OpenCoast_62666",5728.66695120471,5692.13501995006,5765.19888245935,174.817735765103,0,329.873541082417
"OpenCoast_62667",408.242665309564,390.817875665509,425.667454953618,192.478446297845,127.811385115563,254.493666541718
"OpenCoast_62668",587.534676801659,571.891991509929,603.17736209339,192.690190796956,111.24228346303,268.251479949502
"OpenCoast_62671",968.168368293954,865.238134370129,1071.09860221778,437.001875713638,257.517484890702,627.551674527542
"OpenCoast_62675",138424.311667473,138152.58917508,138696.034159866,11017.1190757856,0,20697.6474896958
"OpenCoast_62676",5086.33846757665,5035.55210615996,5137.12482899335,155.216245212109,0,293.936357248364
"OpenCoast_62677",484.452850927833,446.559714029266,522.345987826399,218.667342874813,132.907843334994,306.040077603006
"OpenCoast_62678",1049.49097704814,1041.56293276442,1057.41902133186,125.312355468435,0,236.735601790715
"OpenCoast_62679",19888.1086283782,19735.137404399,20041.0798523575,0,0,0
"OpenCoast_62680",2778.62679912027,2700.2923943665,2856.96120387403,0,0,0
"OpenCoast_62681",405.280809402984,385.319303839611,425.242314966357,12.3676719300253,0,24.3315436494009
"OpenCoast_62682",127456.04716948,127164.482783274,127747.611555685,14345.0533643889,0,26958.5037200526
"OpenCoast_62683",693909.194195177,693119.122594735,694699.265795618,1067.99930754882,0,2004.77870798243
"OpenCoast_62684",5.60788380641579,2.78725916920692,8.42850844362467,0.482852053078617,0,1.36071469210183
"OpenCoast_62686",6572.57058172479,6555.61245691806,6589.52870653152,577.362562443281,0,1085.34794301275
"OpenCoast_62688",272.022295172951,257.716335335632,286.32825501027,96.5735049175172,55.4253354752712,136.716905833384
"OpenCoast_62689",1195.65850055396,1052.9212475292,1338.39575357873,0,0,0
"OpenCoast_62690",3922.66793966171,2459.56005951971,5385.77581980371,299.247919717205,0,770.369603161501
"OpenCoast_62691",4336.36309966439,4313.93945402312,4358.78674530567,517.77469846739,0,975.847778799777
"OpenCoast_62694",648.299946269138,641.423787051484,655.176105486792,19.7837175155688,0,37.4879108866613
"OpenCoast_62695",442.772781917583,423.144065928535,462.401497906631,33.7777339133282,0,66.1408997258631
"OpenCoast_62697",2846.75592615862,2739.68532544601,2953.82652687123,217.169998059805,0,422.508891095404
"OpenCoast_62698",1036.14039422968,994.498250126265,1077.78253833309,0,0,0
"OpenCoast_62699",3206.85074369701,3194.01006972422,3219.6914176698,97.8612285763714,0,184.224522135884
"OpenCoast_62700",13965.6912686696,13881.0496984114,14050.3328389277,536.491043454037,0,1012.01726886721
"OpenCoast_62705",1150.58112630546,1084.19186947851,1216.97038313242,0,0,0
"OpenCoast_62707",6541.41674809803,6505.35626425236,6577.4772319437,199.619854730417,0,376.350538832525
